Id,cnt
517,150
518,30
519,324
520,329
521,45
522,121
523,20
524,315
525,224
526,227
527,136
528,334
529,154
530,146
531,145
532,312
533,212
534,197
535,162
536,200
537,12
538,360
539,379
540,195
541,77
542,67
543,336
544,317
545,124
546,245
547,114
548,102
549,192
550,262
551,156
552,348
553,214
554,208
555,159
556,276
557,47
558,213
559,161
560,352
561,158
562,48
563,189
564,62
565,302
566,35
567,316
568,45
569,131
570,223
571,364
572,45
573,307
574,303
575,285
576,29
577,153
578,318
579,290
580,257
581,113
582,362
583,241
584,26
585,77
586,135
587,318
588,80
589,348
590,54
591,297
592,283
593,132
594,171
595,252
596,219
597,93
598,239
599,197
600,128
601,5
602,154
603,141
604,44
605,384
606,22
607,285
608,53
609,121
610,50
611,214
612,343
613,124
614,331
615,134
616,86
617,191
618,273
619,348
620,394
621,278
622,88
623,178
624,197
625,234
626,346
627,149
628,80
629,256
630,255
631,77
632,262
633,200
634,123
635,69
636,89
637,414
638,112
639,119
640,297
641,64
642,334
643,0
644,201
645,209
646,69
647,75
648,265
649,297
650,280
651,123
652,112
653,206
654,51
655,217
656,255
657,192
658,260
659,342
660,367
661,91
662,165
663,53
664,3
665,278
666,85
667,45
668,166
669,353
670,195
671,164
672,143
673,83
674,71
675,233
676,10
677,69
678,151
679,366
680,53
681,113
682,88
683,247
684,96
685,172
686,241
687,189
688,252
689,251
690,99
691,37
692,276
693,0
694,125
695,190
696,209
697,151
698,301
699,222
700,176
701,55
702,90
703,89
704,331
705,250
706,234
707,176
708,138
709,327
710,140
711,142
712,128
713,41
714,225
715,139
716,358
717,65
718,210
719,264
720,93
721,76
722,253
723,354
724,325
725,259
726,189
727,229
728,167
729,204
730,191
731,409
732,11
733,16
734,157
735,233
736,205
737,94
738,342
739,203
740,279
741,161
742,359
743,198
744,104
745,264
746,68
747,91
748,184
749,75
750,80
751,71
752,99
753,250
754,98
755,135
756,371
757,133
758,73
759,113
760,208
761,124
762,0
763,34
764,0
765,65
766,88
767,64
768,136
769,207
770,313
771,358
772,191
773,332
774,239
775,181
776,323
777,293
778,364
779,255
780,206
781,246
782,58
783,143
784,88
785,161
786,224
787,234
788,85
789,429
790,112
791,112
792,319
793,98
794,133
795,297
796,280
797,213
798,140
799,206
800,191
801,246
802,245
803,86
804,43
805,168
806,237
807,283
808,137
809,69
810,0
811,223
812,244
813,281
814,217
815,272
816,304
817,142
818,218
819,201
820,384
821,147
822,192
823,334
824,169
825,211
826,128
827,205
828,341
829,130
830,30
831,181
832,170
833,109
834,150
835,60
836,145
837,86
838,62
839,124
840,280
841,102
842,308
843,118
844,211
845,326
846,308
847,241
848,229
849,277
850,190
851,165
852,211
853,263
854,194
855,261
856,206
857,167
858,83
859,154
860,132
861,322
862,347
863,265
864,67
865,89
866,254
867,187
868,148
869,288
870,237
871,234
872,213
873,190
874,0
875,170
876,215
877,74
878,321
879,107
880,21
881,140
882,75
883,270
884,190
885,269
886,169
887,318
888,234
889,318
890,216
891,102
892,174
893,131
894,273
895,365
896,292
897,84
898,255
899,0
900,33
901,306
902,339
903,88
904,273
905,215
906,188
907,44
908,63
909,222
910,207
911,234
912,343
913,206
914,83
915,98
916,176
917,113
918,100
919,277
920,215
921,382
922,0
923,390
924,312
925,47
926,94
927,251
928,221
929,149
930,255
931,140
932,71
933,296
934,56
935,23
936,197
937,283
938,203
939,235
940,46
941,28
942,135
943,318
944,422
945,216
946,29
947,304
948,150
949,307
950,229
951,282
952,145
953,181
954,56
955,247
956,120
957,273
958,30
959,300
960,271
961,57
962,48
963,84
964,128
965,163
966,282
967,229
968,93
969,33
970,94
971,217
972,61
973,105
974,72
975,306
976,258
977,231
978,143
979,209
980,203
981,160
982,0
983,102
984,229
985,158
986,180
987,58
988,0
989,311
990,143
991,68
992,163
993,0
994,85
995,277
996,275
997,319
998,144
999,338
1000,339
1001,141
1002,168
1003,0
1004,259
1005,162
1006,172
1007,207
1008,136
1009,63
1010,362
1011,100
1012,119
1013,382
1014,377
1015,106
1016,211
1017,61
1018,189
1019,263
1020,100
1021,222
1022,347
1023,363
1024,142
1025,263
1026,176
1027,139
1028,326
1029,156
1030,135
1031,156
1032,189
1033,88
1034,362
1035,227
1036,280
1037,383
1038,148
1039,259
1040,421
1041,142
1042,253
1043,62
1044,105
1045,380
1046,28
1047,199
1048,223
1049,127
1050,309
1051,399
1052,241
1053,288
1054,198
1055,245
1056,32
1057,15
1058,140
1059,363
1060,349
1061,120
1062,268
1063,171
1064,113
1065,172
1066,115
1067,113
1068,27
1069,327
1070,81
1071,233
1072,306
1073,241
1074,136
1075,217
1076,257
1077,241
1078,208
1079,109
1080,53
1081,102
1082,142
1083,187
1084,108
1085,52
1086,265
1087,229
1088,160
1089,353
1090,120
1091,49
1092,113
1093,91
1094,281
1095,265
1096,406
1097,102
1098,99
1099,150
1100,262
1101,153
1102,25
1103,196
1104,426
1105,249
1106,128
1107,258
1108,181
1109,345
1110,170
1111,154
1112,390
1113,40
1114,65
1115,207
1116,146
1117,66
1118,223
1119,158
1120,256
1121,228
1122,180
1123,266
1124,307
1125,75
1126,139
1127,428
1128,122
1129,228
1130,120
1131,244
1132,130
1133,227
1134,191
1135,215
1136,35
1137,149
1138,343
1139,0
1140,218
1141,66
1142,118
1143,335
1144,293
1145,50
1146,93
1147,129
1148,223
1149,179
1150,32
1151,214
1152,190
1153,231
1154,199
1155,300
1156,118
1157,213
1158,172
1159,150
1160,302
1161,203
1162,236
1163,298
1164,248
1165,438
1166,239
1167,230
1168,323
1169,48
1170,272
1171,151
1172,104
1173,325
1174,72
1175,187
1176,118
1177,326
1178,369
1179,155
1180,334
1181,13
1182,41
1183,179
1184,110
1185,98
1186,62
1187,198
1188,217
1189,121
1190,140
1191,144
1192,133
1193,9
1194,166
1195,132
1196,312
1197,301
1198,11
1199,155
1200,89
1201,404
1202,241
1203,0
1204,238
1205,403
1206,390
1207,225
1208,222
1209,182
1210,70
1211,345
1212,296
1213,398
1214,352
1215,240
1216,315
1217,392
1218,283
1219,114
1220,100
1221,94
1222,241
1223,82
1224,276
1225,62
1226,109
1227,122
1228,184
1229,142
1230,302
1231,263
1232,192
1233,119
1234,0
1235,171
1236,240
1237,402
1238,116
1239,56
1240,201
1241,85
1242,294
1243,111
1244,184
1245,117
1246,328
1247,192
1248,81
1249,88
1250,93
1251,246
1252,66
1253,116
1254,251
1255,104
1256,45
1257,276
1258,23
1259,176
1260,178
1261,198
1262,98
1263,270
1264,222
1265,106
1266,38
1267,272
1268,120
1269,3
1270,118
1271,98
1272,285
1273,125
1274,247
1275,67
1276,272
1277,280
1278,163
1279,248
1280,65
1281,118
1282,229
1283,279
1284,212
1285,6
1286,160
1287,256
1288,378
1289,232
1290,44
1291,21
1292,162
1293,203
1294,118
1295,231
1296,73
1297,269
1298,309
1299,65
1300,124
1301,152
1302,178
1303,77
1304,222
1305,43
1306,0
1307,252
1308,281
1309,116
1310,357
1311,125
1312,307
1313,239
1314,35
1315,268
1316,273
1317,368
1318,104
1319,300
1320,153
1321,170
1322,289
1323,361
1324,261
1325,352
1326,129
1327,75
1328,286
1329,275
1330,156
1331,162
1332,238
1333,234
1334,123
1335,291
1336,47
1337,370
1338,60
1339,85
1340,40
1341,175
1342,145
1343,116
1344,188
1345,187
1346,331
1347,276
1348,157
1349,0
1350,371
1351,293
1352,236
1353,61
1354,87
1355,0
1356,159
1357,132
1358,257
1359,311
1360,240
1361,42
1362,220
1363,170
1364,157
1365,284
1366,127
1367,110
1368,424
1369,182
1370,387
1371,213
1372,88
1373,0
1374,237
1375,161
1376,64
1377,317
1378,138
1379,314
1380,146
1381,252
1382,325
1383,374
1384,0
1385,0
1386,274
1387,310
1388,151
1389,309
1390,84
1391,289
1392,246
1393,221
1394,325
1395,247
1396,145
1397,209
1398,286
1399,190
1400,125
1401,105
1402,99
1403,224
1404,290
1405,317
1406,75
1407,52
1408,297
1409,317
1410,0
1411,11
1412,287
1413,141
1414,349
1415,26
1416,143
1417,390
1418,175
1419,64
1420,267
1421,216
1422,40
1423,157
1424,126
1425,303
1426,113
1427,153
1428,170
1429,330
1430,177
1431,341
1432,1
1433,125
1434,270
1435,31
1436,262
1437,332
1438,81
1439,55
1440,314
1441,218
1442,141
1443,227
1444,164
1445,222
1446,66
1447,304
1448,262
1449,132
1450,82
1451,233
1452,28
1453,238
1454,327
1455,265
1456,89
1457,38
1458,205
1459,203
1460,229
1461,261
1462,19
1463,283
1464,320
1465,251
1466,85
1467,221
1468,368
1469,192
1470,168
1471,137
1472,312
1473,138
1474,219
1475,77
1476,153
1477,252
1478,183
1479,21
1480,150
1481,244
1482,278
1483,263
1484,77
1485,62
1486,83
1487,359
1488,292
1489,143
1490,125
1491,14
1492,152
1493,115
1494,354
1495,137
1496,114
1497,186
1498,313
1499,293
1500,167
1501,317
1502,279
1503,258
1504,281
1505,326
1506,74
1507,337
1508,62
1509,223
1510,277
1511,161
1512,200
1513,331
1514,281
1515,362
1516,235
1517,290
1518,56
1519,222
1520,88
1521,307
1522,328
1523,448
1524,182
1525,255
1526,125
1527,338
1528,77
1529,265
1530,194
1531,121
1532,108
1533,40
1534,105
1535,150
1536,113
1537,398
1538,95
1539,62
1540,165
1541,355
1542,257
1543,23
1544,279
1545,222
1546,58
1547,217
1548,271
1549,161
1550,31
1551,342
1552,174
1553,332
1554,323
1555,85
1556,308
1557,143
1558,20
1559,123
1560,110
1561,101
1562,262
1563,152
1564,0
1565,279
1566,366
1567,0
1568,123
1569,359
1570,308
1571,194
1572,224
1573,239
1574,286
1575,142
1576,84
1577,21
1578,209
1579,148
1580,53
1581,315
1582,54
1583,302
1584,310
1585,271
1586,216
1587,260
1588,88
1589,99
1590,214
1591,161
1592,119
1593,159
1594,261
1595,287
1596,228
1597,199
1598,232
1599,132
1600,359
1601,127
1602,177
1603,110
1604,369
1605,79
1606,263
1607,292
1608,321
1609,24
1610,140
1611,413
1612,143
1613,222
1614,29
1615,187
1616,150
1617,73
1618,298
1619,302
1620,298
1621,0
1622,249
1623,311
1624,192
1625,289
1626,4
1627,255
1628,92
1629,122
1630,41
1631,345
1632,232
1633,166
1634,0
1635,124
1636,126
1637,269
1638,0
1639,373
1640,301
1641,289
1642,146
1643,425
1644,56
1645,261
1646,191
1647,332
1648,79
1649,272
1650,137
1651,123
1652,277
1653,284
1654,102
1655,173
1656,334
1657,400
1658,443
1659,257
1660,21
1661,59
1662,170
1663,149
1664,171
1665,145
1666,82
1667,267
1668,244
1669,217
1670,149
1671,176
1672,84
1673,365
1674,80
1675,149
1676,252
1677,211
1678,183
1679,349
1680,187
1681,324
1682,262
1683,344
1684,178
1685,327
1686,232
1687,319
1688,82
1689,91
1690,0
1691,5
1692,91
1693,187
1694,154
1695,233
1696,126
1697,189
1698,426
1699,30
1700,29
1701,323
1702,100
1703,195
1704,203
1705,50
1706,315
1707,0
1708,89
1709,243
1710,182
1711,209
1712,141
1713,208
1714,0
1715,132
1716,316
1717,59
1718,279
1719,132
1720,134
1721,336
1722,275
1723,239
1724,246
1725,0
1726,302
1727,24
1728,260
1729,178
1730,7
1731,64
1732,322
1733,156
1734,387
1735,205
1736,206
1737,229
1738,292
1739,44
1740,331
1741,305
1742,244
1743,69
1744,77
1745,143
1746,362
1747,355
1748,267
1749,203
1750,157
1751,386
1752,19
1753,361
1754,285
1755,317
1756,25
1757,57
1758,188
1759,159
1760,303
1761,37
1762,115
1763,39
1764,90
1765,17
1766,87
1767,236
1768,267
1769,342
1770,150
1771,0
1772,143
1773,69
1774,84
1775,154
1776,194
1777,78
1778,137
1779,204
1780,80
1781,0
1782,68
1783,362
1784,147
1785,96
1786,82
1787,46
1788,144
1789,103
1790,244
1791,320
1792,145
1793,261
1794,188
1795,284
1796,15
1797,84
1798,98
1799,234
1800,217
1801,244
1802,383
1803,104
1804,294
1805,236
1806,214
1807,287
1808,44
1809,129
1810,28
1811,365
1812,219
1813,188
1814,224
1815,265
1816,292
1817,290
1818,318
1819,212
1820,39
1821,211
1822,96
1823,200
1824,352
1825,100
1826,318
1827,272
1828,336
1829,225
1830,43
1831,231
1832,235
1833,267
1834,289
1835,254
1836,265
1837,0
1838,216
1839,0
1840,203
1841,308
1842,327
1843,16
1844,32
1845,161
1846,243
1847,65
1848,360
1849,313
1850,12
1851,320
1852,328
1853,123
1854,48
1855,254
1856,206
1857,216
1858,197
1859,298
1860,148
1861,66
1862,374
1863,183
1864,162
1865,332
1866,108
1867,324
1868,250
1869,404
1870,404
1871,318
1872,197
1873,161
1874,330
1875,154
1876,358
1877,349
1878,284
1879,162
1880,64
1881,314
1882,115
1883,165
1884,215
1885,342
1886,0
1887,163
1888,249
1889,300
1890,251
1891,103
1892,194
1893,267
1894,89
1895,282
1896,127
1897,181
1898,135
1899,281
1900,245
1901,275
1902,183
1903,206
1904,90
1905,173
1906,117
1907,155
1908,264
1909,294
1910,215
1911,122
1912,270
1913,361
1914,325
1915,165
1916,77
1917,100
1918,319
1919,188
1920,326
1921,304
1922,313
1923,329
1924,162
1925,114
1926,347
1927,229
1928,0
1929,171
1930,179
1931,274
1932,205
1933,0
1934,46
1935,49
1936,340
1937,220
1938,25
1939,141
1940,257
1941,95
1942,149
1943,81
1944,257
1945,0
1946,146
1947,172
1948,411
1949,33
1950,160
1951,68
1952,111
1953,131
1954,46
1955,64
1956,158
1957,137
1958,138
1959,93
1960,320
1961,267
1962,48
1963,274
1964,168
1965,243
1966,115
1967,0
1968,86
1969,185
1970,25
1971,167
1972,221
1973,195
1974,343
1975,29
1976,296
1977,81
1978,201
1979,381
1980,220
1981,357
1982,153
1983,305
1984,56
1985,321
1986,294
1987,299
1988,53
1989,170
1990,39
1991,137
1992,318
1993,196
1994,28
1995,280
1996,237
1997,223
1998,106
1999,141
2000,50
2001,268
2002,22
2003,152
2004,170
2005,371
2006,131
2007,86
2008,313
2009,89
2010,323
2011,112
2012,156
2013,158
2014,195
2015,196
2016,304
2017,148
2018,142
2019,234
2020,289
2021,185
2022,92
2023,228
2024,46
2025,193
2026,229
2027,195
2028,304
2029,417
2030,95
2031,271
2032,343
2033,28
2034,196
2035,108
2036,348
2037,160
2038,190
2039,103
2040,209
2041,274
2042,211
2043,135
2044,322
2045,138
2046,181
2047,177
2048,304
2049,129
2050,84
2051,240
2052,289
2053,189
2054,112
2055,394
2056,277
2057,52
2058,251
2059,101
2060,248
2061,236
2062,225
2063,302
2064,101
2065,222
2066,147
2067,98
2068,390
2069,197
2070,135
2071,49
2072,250
2073,190
2074,271
2075,0
2076,244
2077,171
2078,312
2079,102
2080,138
2081,65
2082,147
2083,137
2084,297
2085,116
2086,101
2087,235
2088,44
2089,355
2090,119
2091,367
2092,302
2093,44
2094,301
2095,177
2096,99
2097,84
2098,319
2099,211
2100,31
2101,18
2102,205
2103,209
2104,0
2105,210
2106,134
2107,292
2108,357
2109,175
2110,328
2111,324
2112,12
2113,171
2114,137
2115,184
2116,139
2117,218
2118,13
2119,77
2120,64
2121,331
2122,56
2123,296
2124,195
2125,183
2126,106
2127,183
2128,231
2129,127
2130,49
2131,213
2132,118
2133,127
2134,345
2135,202
2136,126
2137,71
2138,151
2139,243
2140,73
2141,108
2142,128
2143,216
2144,272
2145,260
2146,112
2147,40
2148,211
2149,113
2150,350
2151,157
2152,127
2153,140
2154,207
2155,250
2156,11
2157,250
2158,211
2159,95
2160,46
2161,173
2162,177
2163,257
2164,74
2165,0
2166,389
2167,34
2168,345
2169,225
2170,250
2171,217
2172,232
2173,173
2174,110
2175,63
2176,218
2177,284
2178,51
2179,194
2180,260
2181,348
2182,175
2183,89
2184,251
2185,255
2186,349
2187,134
2188,328
2189,135
2190,75
2191,77
2192,141
2193,0
2194,295
2195,176
2196,75
2197,249
2198,183
2199,83
2200,237
2201,124
2202,195
2203,200
2204,274
2205,0
2206,185
2207,272
2208,111
2209,187
2210,204
2211,214
2212,60
2213,158
2214,65
2215,283
2216,177
2217,97
2218,261
2219,223
2220,36
2221,61
2222,333
2223,167
2224,166
2225,177
2226,31
2227,87
2228,111
2229,140
2230,210
2231,143
2232,10
2233,81
2234,199
2235,296
2236,102
2237,261
2238,280
2239,334
2240,199
2241,50
2242,264
2243,324
2244,36
2245,407
2246,133
2247,261
2248,288
2249,303
2250,244
2251,256
2252,44
2253,239
2254,69
2255,81
2256,130
2257,250
2258,153
2259,394
2260,120
2261,48
2262,78
2263,115
2264,106
2265,111
2266,201
2267,204
2268,190
2269,306
2270,257
2271,263
2272,279
2273,211
2274,170
2275,231
2276,209
2277,269
2278,214
2279,63
2280,127
2281,293
2282,289
2283,182
2284,269
2285,187
2286,133
2287,371
2288,6
2289,276
2290,162
2291,34
2292,317
2293,89
2294,131
2295,0
2296,158
2297,178
2298,0
2299,233
2300,237
2301,351
2302,310
2303,4
2304,51
2305,0
2306,203
2307,19
2308,323
2309,4
2310,129
2311,39
2312,374
2313,302
2314,336
2315,0
2316,368
2317,8
2318,318
2319,0
2320,328
2321,320
2322,190
2323,148
2324,171
2325,218
2326,102
2327,100
2328,71
2329,147
2330,341
2331,101
2332,172
2333,149
2334,0
2335,148
2336,108
2337,168
2338,222
2339,197
2340,188
2341,149
2342,79
2343,196
2344,221
2345,103
2346,299
2347,425
2348,0
2349,17
2350,222
2351,96
2352,0
2353,314
2354,4
2355,150
2356,54
2357,187
2358,213
2359,82
2360,186
2361,39
2362,326
2363,14
2364,173
2365,214
2366,127
2367,319
2368,64
2369,376
2370,262
2371,253
2372,336
2373,222
2374,388
2375,136
2376,63
2377,335
2378,46
2379,379
2380,265
2381,99
2382,92
2383,146
2384,101
2385,87
2386,117
2387,249
2388,220
2389,12
2390,2
2391,109
2392,165
2393,79
2394,234
2395,266
2396,363
2397,162
2398,335
2399,111
2400,283
2401,207
2402,142
2403,384
2404,207
2405,133
2406,123
2407,217
2408,163
2409,50
2410,0
2411,321
2412,245
2413,221
2414,111
2415,226
2416,110
2417,0
2418,271
2419,322
2420,279
2421,0
2422,169
2423,334
2424,92
2425,126
2426,128
2427,41
2428,259
2429,77
2430,264
2431,309
2432,116
2433,114
2434,226
2435,269
2436,80
2437,189
2438,148
2439,207
2440,34
2441,0
2442,292
2443,113
2444,101
2445,1
2446,235
2447,132
2448,65
2449,272
2450,44
2451,161
2452,286
2453,311
2454,306
2455,295
2456,171
2457,269
2458,249
2459,227
2460,80
2461,257
2462,199
2463,295
2464,335
2465,117
2466,249
2467,184
2468,369
2469,62
2470,238
2471,332
2472,170
2473,337
2474,263
2475,171
2476,289
2477,150
2478,153
2479,21
2480,214
2481,9
2482,58
2483,18
2484,211
2485,318
2486,134
2487,169
2488,78
2489,178
2490,0
2491,149
2492,116
2493,209
2494,217
2495,107
2496,148
2497,140
2498,23
2499,60
2500,349
2501,261
2502,256
2503,162
2504,214
2505,115
2506,92
2507,183
2508,134
2509,333
2510,192
2511,232
2512,190
2513,111
2514,6
2515,92
2516,224
2517,253
2518,0
2519,0
2520,136
2521,137
2522,84
2523,123
2524,0
2525,53
2526,315
2527,138
2528,266
2529,127
2530,277
2531,363
2532,133
2533,241
2534,249
2535,253
2536,192
2537,334
2538,95
2539,291
2540,272
2541,137
2542,127
2543,63
2544,312
2545,294
2546,195
2547,0
2548,278
2549,89
2550,281
2551,156
2552,151
2553,270
2554,153
2555,369
2556,253
2557,262
2558,317
2559,25
2560,175
2561,351
2562,68
2563,224
2564,69
2565,178
2566,365
2567,208
2568,100
2569,321
2570,73
2571,143
2572,193
2573,257
2574,204
2575,297
2576,340
2577,287
2578,288
2579,199
2580,284
2581,97
2582,0
2583,198
2584,266
2585,156
2586,275
2587,194
2588,114
2589,65
2590,164
2591,29
2592,280
2593,256
2594,215
2595,163
2596,205
2597,176
2598,297
2599,340
2600,276
2601,310
2602,296
2603,255
2604,239
2605,215
2606,248
2607,233
2608,68
2609,117
2610,41
2611,352
2612,174
2613,387
2614,292
2615,96
2616,318
2617,151
2618,82
2619,236
2620,238
2621,46
2622,414
2623,424
2624,181
2625,168
2626,246
2627,159
2628,336
2629,311
2630,307
2631,358
2632,128
2633,155
2634,326
2635,88
2636,138
2637,21
2638,410
2639,329
2640,260
2641,133
2642,205
2643,159
2644,263
2645,31
2646,125
2647,208
2648,138
2649,362
2650,157
2651,214
2652,262
2653,54
2654,220
2655,75
2656,244
2657,50
2658,15
2659,0
2660,215
2661,368
2662,270
2663,208
2664,92
2665,202
2666,310
2667,135
2668,0
2669,87
2670,234
2671,363
2672,105
2673,325
2674,177
2675,260
2676,191
2677,256
2678,211
2679,236
2680,235
2681,15
2682,124
2683,269
2684,112
2685,263
2686,235
2687,128
2688,294
2689,220
2690,82
2691,261
2692,123
2693,318
2694,19
2695,76
2696,244
2697,159
2698,321
2699,175
2700,238
2701,108
2702,60
2703,197
2704,154
2705,119
2706,192
2707,300
2708,172
2709,230
2710,27
2711,139
2712,176
2713,239
2714,256
2715,246
2716,61
2717,86
2718,251
2719,273
2720,0
2721,128
2722,265
2723,37
2724,99
2725,208
2726,75
2727,86
2728,53
2729,232
2730,280
2731,234
2732,205
2733,0
2734,41
2735,165
2736,129
2737,279
2738,5
2739,137
2740,37
2741,111
2742,260
2743,171
2744,0
2745,218
2746,242
2747,93
2748,45
2749,135
2750,198
2751,379
2752,191
2753,65
2754,231
2755,109
2756,183
2757,236
2758,38
2759,257
2760,275
2761,77
2762,46
2763,134
2764,21
2765,64
2766,162
2767,116
2768,0
2769,116
2770,148
2771,164
2772,307
2773,358
2774,235
2775,377
2776,287
2777,293
2778,273
2779,236
2780,255
2781,86
2782,201
2783,306
2784,334
2785,62
2786,123
2787,208
2788,78
2789,294
2790,107
2791,375
2792,113
2793,317
2794,225
2795,104
2796,69
2797,41
2798,260
2799,327
2800,319
2801,117
2802,188
2803,309
2804,166
2805,180
2806,249
2807,271
2808,105
2809,47
2810,349
2811,299
2812,231
2813,246
2814,205
2815,144
2816,265
2817,207
2818,239
2819,399
2820,181
2821,361
2822,333
2823,28
2824,161
2825,135
2826,157
2827,363
2828,177
2829,168
2830,80
2831,290
2832,151
2833,172
2834,0
2835,368
2836,348
2837,297
2838,209
2839,128
2840,75
2841,114
2842,218
2843,239
2844,132
2845,301
2846,161
2847,281
2848,201
2849,211
2850,216
2851,90
2852,71
2853,40
2854,242
2855,219
2856,37
2857,171
2858,160
2859,176
2860,124
2861,74
2862,102
2863,70
2864,172
2865,21
2866,104
2867,131
2868,108
2869,303
2870,196
2871,96
2872,260
2873,179
2874,85
2875,119
2876,0
2877,314
2878,125
2879,271
2880,30
2881,297
2882,113
2883,134
2884,17
2885,230
2886,132
2887,236
2888,299
2889,245
2890,60
2891,308
2892,119
2893,109
2894,21
2895,313
2896,186
2897,309
2898,229
2899,338
2900,121
2901,122
2902,118
2903,144
2904,11
2905,324
2906,97
2907,116
2908,133
2909,290
2910,171
2911,266
2912,289
2913,120
2914,119
2915,210
2916,232
2917,185
2918,90
2919,117
2920,281
2921,0
2922,447
2923,378
2924,370
2925,271
2926,211
2927,280
2928,300
2929,70
2930,86
2931,149
2932,190
2933,394
2934,258
2935,47
2936,164
2937,187
2938,227
2939,143
2940,242
2941,369
2942,0
2943,304
2944,257
2945,288
2946,214
2947,303
2948,223
2949,263
2950,402
2951,214
2952,271
2953,37
2954,266
2955,262
2956,132
2957,325
2958,257
2959,275
2960,165
2961,134
2962,171
2963,274
2964,325
2965,88
2966,333
2967,145
2968,103
2969,288
2970,213
2971,82
2972,192
2973,361
2974,264
2975,238
2976,34
2977,128
2978,392
2979,178
2980,0
2981,40
2982,257
2983,286
2984,191
2985,216
2986,122
2987,207
2988,341
2989,272
2990,330
2991,128
2992,294
2993,29
2994,241
2995,325
2996,105
2997,65
